op,device,dtype,n,iters,avg_ns,bandwidth_GBs
asum,NVIDIA H100 NVL,float32,45000,100,10471,17.189399488328874
asum,NVIDIA H100 NVL,float32,46000,100,10587,17.37967409332885
asum,NVIDIA H100 NVL,float32,47000,100,10641,17.667379626879978
asum,NVIDIA H100 NVL,float32,48000,100,11595,16.557604942445078
asum,NVIDIA H100 NVL,float32,49000,100,11699,16.75316771630391
asum,NVIDIA H100 NVL,float32,50000,100,11764,17.00090444811664
asum,NVIDIA H100 NVL,float32,51000,100,11791,17.301199465019774
asum,NVIDIA H100 NVL,float32,52000,100,42493,4.8949238698138515
asum,NVIDIA H100 NVL,float32,53000,100,2475119,0.08565242734656077
asum,NVIDIA H100 NVL,float32,54000,100,2391776,0.0903094309662125
asum,NVIDIA H100 NVL,float32,55000,100,23832,9.231258552026745
asum,NVIDIA H100 NVL,float32,56000,100,142503,1.5718897827374643
asum,NVIDIA H100 NVL,float32,57000,100,11668,19.538966097322906
asum,NVIDIA H100 NVL,float32,58000,100,11858,19.564223780988634
asum,NVIDIA H100 NVL,float32,59000,100,13012,18.135724380023348
asum,NVIDIA H100 NVL,float32,60000,100,13144,18.258740040427895
asum,NVIDIA H100 NVL,float32,61000,100,13020,18.740125912141067
asum,NVIDIA H100 NVL,float32,62000,100,16073,15.42930485382289
asum,NVIDIA H100 NVL,float32,63000,100,2470147,0.10201821005617462
asum,NVIDIA H100 NVL,float32,64000,100,1951064,0.13121040972546727
asum,NVIDIA H100 NVL,float32,65000,100,12242,21.236989281038063
asum,NVIDIA H100 NVL,float32,66000,100,12333,21.404265772876418
asum,NVIDIA H100 NVL,float32,67000,100,12638,21.20556820240873
asum,NVIDIA H100 NVL,float32,68000,100,12732,21.363325767155455
asum,NVIDIA H100 NVL,float32,69000,100,12710,21.71366442475704
asum,NVIDIA H100 NVL,float32,70000,100,13237,21.15204619606889
asum,NVIDIA H100 NVL,float32,71000,100,14354,19.784736493782436
asum,NVIDIA H100 NVL,float32,72000,100,14554,19.787966442906907
asum,NVIDIA H100 NVL,float32,73000,100,14505,20.130420305251626
asum,NVIDIA H100 NVL,float32,74000,100,2470208,0.11982793970909031
asum,NVIDIA H100 NVL,float32,75000,100,2421005,0.12391547216763905
asum,NVIDIA H100 NVL,float32,76000,100,40042,7.5919923460729795
asum,NVIDIA H100 NVL,float32,77000,100,22450,13.718973072506554
asum,NVIDIA H100 NVL,float32,78000,100,13741,22.705275337850132
asum,NVIDIA H100 NVL,float32,79000,100,15474,20.42028302770761
asum,NVIDIA H100 NVL,float32,80000,100,15482,20.668336496019407
asum,NVIDIA H100 NVL,float32,81000,100,15090,21.470731880259585
asum,NVIDIA H100 NVL,float32,82000,100,2474676,0.13254257838399375
asum,NVIDIA H100 NVL,float32,83000,100,2118010,0.15675087392861486
asum,NVIDIA H100 NVL,float32,84000,100,14042,23.927192969962828
asum,NVIDIA H100 NVL,float32,85000,100,14075,24.154915418721906
asum,NVIDIA H100 NVL,float32,86000,100,14092,24.40995670780643
asum,NVIDIA H100 NVL,float32,87000,100,14353,24.24529550695659
asum,NVIDIA H100 NVL,float32,88000,100,14602,24.104801101151143
asum,NVIDIA H100 NVL,float32,89000,100,16161,22.02778099188128
asum,NVIDIA H100 NVL,float32,90000,100,16607,21.67731866019719
asum,NVIDIA H100 NVL,float32,91000,100,1276404,0.2851760863618485
asum,NVIDIA H100 NVL,float32,92000,100,2462144,0.14946317194748143
asum,NVIDIA H100 NVL,float32,93000,100,1202923,0.3092466391083575
asum,NVIDIA H100 NVL,float32,94000,100,160388,2.3443084586203056
asum,NVIDIA H100 NVL,float32,95000,100,14912,25.482302875946115
asum,NVIDIA H100 NVL,float32,96000,100,15268,25.14980178157528
asum,NVIDIA H100 NVL,float32,97000,100,17636,21.999430736379914
asum,NVIDIA H100 NVL,float32,98000,100,17407,22.518873918433425
asum,NVIDIA H100 NVL,float32,99000,100,2478123,0.15979836351948631
asum,NVIDIA H100 NVL,float32,100000,100,2017056,0.1983087840196674
axpy,NVIDIA H100 NVL,float32,1000,100,6618,1.8131955304730174
axpy,NVIDIA H100 NVL,float32,2000,100,6651,3.6082900463815615
axpy,NVIDIA H100 NVL,float32,3000,100,7150,5.034648168996357
axpy,NVIDIA H100 NVL,float32,4000,100,6773,7.086387492526075
axpy,NVIDIA H100 NVL,float32,5000,100,6724,8.922928207606796
axpy,NVIDIA H100 NVL,float32,6000,100,6697,10.750360211722372
axpy,NVIDIA H100 NVL,float32,7000,100,6759,12.426127412185002
axpy,NVIDIA H100 NVL,float32,8000,100,6800,14.11588257350184
axpy,NVIDIA H100 NVL,float32,9000,100,6790,15.903518653502088
axpy,NVIDIA H100 NVL,float32,10000,100,6671,17.98628545733878
axpy,NVIDIA H100 NVL,float32,11000,100,6716,19.651776475930298
axpy,NVIDIA H100 NVL,float32,12000,100,6899,20.872438958987107
axpy,NVIDIA H100 NVL,float32,13000,100,6789,22.97584296305897
axpy,NVIDIA H100 NVL,float32,14000,100,6719,25.001674219255754
axpy,NVIDIA H100 NVL,float32,15000,100,7123,25.267590805404456
axpy,NVIDIA H100 NVL,float32,16000,100,7020,27.350232548201223
axpy,NVIDIA H100 NVL,float32,17000,100,6994,29.163896811270988
axpy,NVIDIA H100 NVL,float32,18000,100,6984,30.926727995131905
axpy,NVIDIA H100 NVL,float32,19000,100,6998,32.578176908073814
axpy,NVIDIA H100 NVL,float32,20000,100,2471662,0.09710063767000222
axpy,NVIDIA H100 NVL,float32,21000,100,2420742,0.1041002709011264
axpy,NVIDIA H100 NVL,float32,22000,100,9746,27.087007778280526
axpy,NVIDIA H100 NVL,float32,23000,100,137887,2.001629006911349
axpy,NVIDIA H100 NVL,float32,24000,100,6775,42.506401788811075
axpy,NVIDIA H100 NVL,float32,25000,100,6782,44.23376068061013
axpy,NVIDIA H100 NVL,float32,26000,100,7077,44.08616584593863
axpy,NVIDIA H100 NVL,float32,27000,100,7156,45.27257865062565
axpy,NVIDIA H100 NVL,float32,28000,100,7093,47.36830975491129
axpy,NVIDIA H100 NVL,float32,29000,100,753002,0.46214966980003697
axpy,NVIDIA H100 NVL,float32,30000,100,2465943,0.1459887687920393
axpy,NVIDIA H100 NVL,float32,31000,100,1240046,0.29998887138057784
axpy,NVIDIA H100 NVL,float32,32000,100,6747,56.90617150393823
axpy,NVIDIA H100 NVL,float32,33000,100,6891,57.46417558498096
axpy,NVIDIA H100 NVL,float32,34000,100,6811,59.902658180456754
axpy,NVIDIA H100 NVL,float32,35000,100,6850,61.30626126685009
axpy,NVIDIA H100 NVL,float32,36000,100,6809,63.43752065023458
axpy,NVIDIA H100 NVL,float32,37000,100,7083,62.67778115008081
axpy,NVIDIA H100 NVL,float32,38000,100,7098,64.23485163298798
axpy,NVIDIA H100 NVL,float32,39000,100,7113,65.7880864522931
axpy,NVIDIA H100 NVL,float32,40000,100,1544924,0.31069485480258513
axpy,NVIDIA H100 NVL,float32,41000,100,2457377,0.2002134185515434
axpy,NVIDIA H100 NVL,float32,42000,100,878454,0.5737352146642258
axpy,NVIDIA H100 NVL,float32,43000,100,150664,3.4248261933893156
axpy,NVIDIA H100 NVL,float32,44000,100,6817,77.44956243930918
axpy,NVIDIA H100 NVL,float32,45000,100,7127,75.76235873476861
axpy,NVIDIA H100 NVL,float32,46000,100,7109,77.64204485515961
axpy,NVIDIA H100 NVL,float32,47000,100,7093,79.50997046571133
axpy,NVIDIA H100 NVL,float32,48000,100,2476031,0.23263032180834792
axpy,NVIDIA H100 NVL,float32,49000,100,1959776,0.300034171749061
axpy,NVIDIA H100 NVL,float32,50000,100,6836,87.75855865343269
axpy,NVIDIA H100 NVL,float32,51000,100,6757,90.56416145281489
axpy,NVIDIA H100 NVL,float32,52000,100,6817,91.52713911685112
axpy,NVIDIA H100 NVL,float32,53000,100,7087,89.73608279423489
axpy,NVIDIA H100 NVL,float32,54000,100,7057,91.82046831272804
axpy,NVIDIA H100 NVL,float32,55000,100,7134,92.50758632289352
axpy,NVIDIA H100 NVL,float32,56000,100,2473769,0.27165024455373904
axpy,NVIDIA H100 NVL,float32,57000,100,2379907,0.2874060690052139
axpy,NVIDIA H100 NVL,float32,58000,100,137958,5.044995780977307
axpy,NVIDIA H100 NVL,float32,59000,100,6800,104.11381934487703
axpy,NVIDIA H100 NVL,float32,60000,100,7168,100.44292540020228
axpy,NVIDIA H100 NVL,float32,61000,100,7084,103.33072183284985
axpy,NVIDIA H100 NVL,float32,62000,100,2476638,0.3004071498048369
axpy,NVIDIA H100 NVL,float32,63000,100,1939319,0.38982745664403223
axpy,NVIDIA H100 NVL,float32,64000,100,6890,111.45052568949129
axpy,NVIDIA H100 NVL,float32,65000,100,6808,114.56200595134933
axpy,NVIDIA H100 NVL,float32,66000,100,6893,114.88500620117931
axpy,NVIDIA H100 NVL,float32,67000,100,7120,112.91262613140839
axpy,NVIDIA H100 NVL,float32,68000,100,7127,114.49337383629972
axpy,NVIDIA H100 NVL,float32,69000,100,2477837,0.3341623492258875
axpy,NVIDIA H100 NVL,float32,70000,100,2381436,0.35272826494730114
axpy,NVIDIA H100 NVL,float32,71000,100,138178,6.1659201343996894
axpy,NVIDIA H100 NVL,float32,72000,100,7044,122.6480044857372
axpy,NVIDIA H100 NVL,float32,73000,100,7267,120.53912361452248
axpy,NVIDIA H100 NVL,float32,74000,100,7298,121.66133484953316
axpy,NVIDIA H100 NVL,float32,75000,100,2474076,0.3637721028081238
axpy,NVIDIA H100 NVL,float32,76000,100,1938689,0.47042088634072765
axpy,NVIDIA H100 NVL,float32,77000,100,7015,131.71493125592468
axpy,NVIDIA H100 NVL,float32,78000,100,7042,132.90451747566613
axpy,NVIDIA H100 NVL,float32,79000,100,7130,132.94161366998787
axpy,NVIDIA H100 NVL,float32,80000,100,7417,129.41755360380702
axpy,NVIDIA H100 NVL,float32,81000,100,2475862,0.3925904640713324
axpy,NVIDIA H100 NVL,float32,82000,100,2398306,0.4102895054036317
axpy,NVIDIA H100 NVL,float32,83000,100,137336,7.252271049407261
axpy,NVIDIA H100 NVL,float32,84000,100,7343,137.26892043713613
axpy,NVIDIA H100 NVL,float32,85000,100,7298,139.75187192151975
axpy,NVIDIA H100 NVL,float32,86000,100,2472876,0.4173277287513401
axpy,NVIDIA H100 NVL,float32,87000,100,1967528,0.5306150581244833
axpy,NVIDIA H100 NVL,float32,88000,100,7063,149.5104805997409
axpy,NVIDIA H100 NVL,float32,89000,100,7115,150.08958999402734
axpy,NVIDIA H100 NVL,float32,90000,100,7272,148.50157782926445
axpy,NVIDIA H100 NVL,float32,91000,100,7425,147.06971670224442
axpy,NVIDIA H100 NVL,float32,92000,100,2477208,0.44566300443496454
axpy,NVIDIA H100 NVL,float32,93000,100,2365807,0.47172044591835194
axpy,NVIDIA H100 NVL,float32,94000,100,16171,69.7535498249359
axpy,NVIDIA H100 NVL,float32,95000,100,7272,156.76459870325425
axpy,NVIDIA H100 NVL,float32,96000,100,7184,160.35054410614316
axpy,NVIDIA H100 NVL,float32,97000,100,2475062,0.4702912169676934
axpy,NVIDIA H100 NVL,float32,98000,100,1940522,0.6060223970418191
axpy,NVIDIA H100 NVL,float32,99000,100,7007,169.53385325617737
axpy,NVIDIA H100 NVL,float32,100000,100,7144,167.95760749986704
copy,NVIDIA H100 NVL,float32,1000,100,6646,1.2037225118679515
copy,NVIDIA H100 NVL,float32,2000,100,6568,2.4357754519505233
copy,NVIDIA H100 NVL,float32,3000,100,6588,3.642904305457526
copy,NVIDIA H100 NVL,float32,4000,100,6879,4.651534643031057
copy,NVIDIA H100 NVL,float32,5000,100,6835,5.851503470672996
copy,NVIDIA H100 NVL,float32,6000,100,6924,6.9317582838121785
copy,NVIDIA H100 NVL,float32,7000,100,6901,8.113649041212991
copy,NVIDIA H100 NVL,float32,8000,100,6905,9.268041908927007
copy,NVIDIA H100 NVL,float32,9000,100,6809,10.573541181740081
copy,NVIDIA H100 NVL,float32,10000,100,6916,11.565958492666459
copy,NVIDIA H100 NVL,float32,11000,100,6874,12.801582741138905
copy,NVIDIA H100 NVL,float32,12000,100,2475758,0.03877599860525964
copy,NVIDIA H100 NVL,float32,13000,100,2452003,0.04241428799352934
copy,NVIDIA H100 NVL,float32,14000,100,6746,16.600339417654162
copy,NVIDIA H100 NVL,float32,15000,100,21209,5.6577219653983155
copy,NVIDIA H100 NVL,float32,16000,100,15596,8.207169475484928
copy,NVIDIA H100 NVL,float32,17000,100,6653,20.439601728348677
copy,NVIDIA H100 NVL,float32,18000,100,6726,21.408023548825906
copy,NVIDIA H100 NVL,float32,19000,100,6679,22.7577275211295
copy,NVIDIA H100 NVL,float32,20000,100,6969,22.957005832514294
copy,NVIDIA H100 NVL,float32,21000,100,6939,24.20839973831873
copy,NVIDIA H100 NVL,float32,22000,100,6908,25.475678688002546
copy,NVIDIA H100 NVL,float32,23000,100,6928,26.556783165308758
copy,NVIDIA H100 NVL,float32,24000,100,6882,27.897042477606085
copy,NVIDIA H100 NVL,float32,25000,100,2473820,0.0808466170422316
copy,NVIDIA H100 NVL,float32,26000,100,1999496,0.10402621148450775
copy,NVIDIA H100 NVL,float32,27000,100,6649,32.481984528951074
copy,NVIDIA H100 NVL,float32,28000,100,6715,33.35343473373089
copy,NVIDIA H100 NVL,float32,29000,100,6634,34.97109608760862
copy,NVIDIA H100 NVL,float32,30000,100,6670,35.97688485148292
copy,NVIDIA H100 NVL,float32,31000,100,6642,37.33730794998608
copy,NVIDIA H100 NVL,float32,32000,100,6648,38.50289899757101
copy,NVIDIA H100 NVL,float32,33000,100,7002,37.69839853204721
copy,NVIDIA H100 NVL,float32,34000,100,6933,39.23124076010529
copy,NVIDIA H100 NVL,float32,35000,100,7012,39.926705975459335
copy,NVIDIA H100 NVL,float32,36000,100,6936,41.51979759098675
copy,NVIDIA H100 NVL,float32,37000,100,2470950,0.11979197072057603
copy,NVIDIA H100 NVL,float32,38000,100,2407444,0.1262749727502555
copy,NVIDIA H100 NVL,float32,39000,100,21177,14.732373682880935
copy,NVIDIA H100 NVL,float32,40000,100,6747,47.42743232327724
copy,NVIDIA H100 NVL,float32,41000,100,6723,48.78309963055725
copy,NVIDIA H100 NVL,float32,42000,100,6681,50.28848528388299
copy,NVIDIA H100 NVL,float32,43000,100,6982,49.26566941876535
copy,NVIDIA H100 NVL,float32,44000,100,6955,50.60706917497538
copy,NVIDIA H100 NVL,float32,45000,100,2472215,0.14561835816466118
copy,NVIDIA H100 NVL,float32,46000,100,2017443,0.18240908270338588
copy,NVIDIA H100 NVL,float32,47000,100,6765,55.57739891860572
copy,NVIDIA H100 NVL,float32,48000,100,6764,56.764847185779225
copy,NVIDIA H100 NVL,float32,49000,100,6715,58.37546443489721
copy,NVIDIA H100 NVL,float32,50000,100,6788,58.9262170105257
copy,NVIDIA H100 NVL,float32,51000,100,7095,57.50479911374956
copy,NVIDIA H100 NVL,float32,52000,100,7051,58.99663180287183
copy,NVIDIA H100 NVL,float32,53000,100,2474208,0.17136793651021653
copy,NVIDIA H100 NVL,float32,54000,100,2408950,0.1793312215698265
copy,NVIDIA H100 NVL,float32,55000,100,152318,2.8886820125710186
copy,NVIDIA H100 NVL,float32,56000,100,6776,66.10653185656064
copy,NVIDIA H100 NVL,float32,57000,100,7035,64.8155386725607
copy,NVIDIA H100 NVL,float32,58000,100,6983,66.44375550416348
copy,NVIDIA H100 NVL,float32,59000,100,2477220,0.19053610477732186
copy,NVIDIA H100 NVL,float32,60000,100,1988014,0.24144687279972105
copy,NVIDIA H100 NVL,float32,61000,100,6847,71.26740611468503
copy,NVIDIA H100 NVL,float32,62000,100,6860,72.30162605773927
copy,NVIDIA H100 NVL,float32,63000,100,6886,73.19038940481983
copy,NVIDIA H100 NVL,float32,64000,100,7050,72.61432856565428
copy,NVIDIA H100 NVL,float32,65000,100,7116,73.07116710111222
copy,NVIDIA H100 NVL,float32,66000,100,2474247,0.21339821760027908
copy,NVIDIA H100 NVL,float32,67000,100,2416539,0.22180480617578735
copy,NVIDIA H100 NVL,float32,68000,100,137929,3.944029866166162
copy,NVIDIA H100 NVL,float32,69000,100,6878,80.24480480305861
copy,NVIDIA H100 NVL,float32,70000,100,7215,77.61553973984934
copy,NVIDIA H100 NVL,float32,71000,100,2470276,0.22993379882081524
copy,NVIDIA H100 NVL,float32,72000,100,2049086,0.2811009231764256
copy,NVIDIA H100 NVL,float32,73000,100,7065,82.6569101318406
copy,NVIDIA H100 NVL,float32,74000,100,6873,86.1335215079186
copy,NVIDIA H100 NVL,float32,75000,100,7155,83.8521686267111
copy,NVIDIA H100 NVL,float32,76000,100,7230,84.0888188148732
copy,NVIDIA H100 NVL,float32,77000,100,2480931,0.24829386443046977
copy,NVIDIA H100 NVL,float32,78000,100,2403595,0.25961102048116275
copy,NVIDIA H100 NVL,float32,79000,100,138058,4.57775630546093
copy,NVIDIA H100 NVL,float32,80000,100,6970,91.82011864880957
copy,NVIDIA H100 NVL,float32,81000,100,7286,88.93097556456759
copy,NVIDIA H100 NVL,float32,82000,100,2476227,0.26491911694268444
copy,NVIDIA H100 NVL,float32,83000,100,1966945,0.33757932027315884
copy,NVIDIA H100 NVL,float32,84000,100,6915,97.17090945898072
copy,NVIDIA H100 NVL,float32,85000,100,6900,98.54429783564841
copy,NVIDIA H100 NVL,float32,86000,100,7214,95.36680874657796
copy,NVIDIA H100 NVL,float32,87000,100,7192,96.76410274234472
copy,NVIDIA H100 NVL,float32,88000,100,2471788,0.2848139822433694
copy,NVIDIA H100 NVL,float32,89000,100,2353358,0.3025464039045483
copy,NVIDIA H100 NVL,float32,90000,100,40542,17.75892700563032
copy,NVIDIA H100 NVL,float32,91000,100,7225,100.75775924708488
copy,NVIDIA H100 NVL,float32,92000,100,7223,101.88599842741176
copy,NVIDIA H100 NVL,float32,93000,100,2475708,0.30052005844355756
copy,NVIDIA H100 NVL,float32,94000,100,1904558,0.39484218908532487
copy,NVIDIA H100 NVL,float32,95000,100,6867,110.66537557061834
copy,NVIDIA H100 NVL,float32,96000,100,6941,110.64289573203673
copy,NVIDIA H100 NVL,float32,97000,100,7242,107.1490213676689
copy,NVIDIA H100 NVL,float32,98000,100,2476879,0.31652729634709453
copy,NVIDIA H100 NVL,float32,99000,100,2426141,0.3264442562654514
copy,NVIDIA H100 NVL,float32,100000,100,15993,50.02025820457285
dot,NVIDIA H100 NVL,float32,1000,100,8525,0.9383657890600625
dot,NVIDIA H100 NVL,float32,2000,100,8561,1.8688837857978848
dot,NVIDIA H100 NVL,float32,3000,100,8537,2.8110746972823937
dot,NVIDIA H100 NVL,float32,4000,100,8491,3.7686252526156614
dot,NVIDIA H100 NVL,float32,5000,100,8547,4.6795338248403695
dot,NVIDIA H100 NVL,float32,6000,100,9222,5.204685084023136
dot,NVIDIA H100 NVL,float32,7000,100,9241,6.059904318439315
dot,NVIDIA H100 NVL,float32,8000,100,9233,6.931155217806138
dot,NVIDIA H100 NVL,float32,9000,100,9353,7.697677974056687
dot,NVIDIA H100 NVL,float32,10000,100,9228,8.669201685726268
dot,NVIDIA H100 NVL,float32,11000,100,9309,9.45314623265267
dot,NVIDIA H100 NVL,float32,12000,100,2477501,0.03874871362343419
dot,NVIDIA H100 NVL,float32,13000,100,2001692,0.05195602234444677
dot,NVIDIA H100 NVL,float32,14000,100,8581,13.051985358469283
dot,NVIDIA H100 NVL,float32,15000,100,8627,13.909076367783799
dot,NVIDIA H100 NVL,float32,16000,100,8615,14.856512781823985
dot,NVIDIA H100 NVL,float32,17000,100,8704,15.624156324279365
dot,NVIDIA H100 NVL,float32,18000,100,8559,16.823294655332752
dot,NVIDIA H100 NVL,float32,19000,100,8588,17.697342837116917
dot,NVIDIA H100 NVL,float32,20000,100,8581,18.645693369241833
dot,NVIDIA H100 NVL,float32,21000,100,9065,18.531040043592064
dot,NVIDIA H100 NVL,float32,22000,100,9316,18.89028180865862
dot,NVIDIA H100 NVL,float32,23000,100,9295,19.795439948273657
dot,NVIDIA H100 NVL,float32,24000,100,9342,20.55065039597464
dot,NVIDIA H100 NVL,float32,25000,100,2257798,0.08858185551633228
dot,NVIDIA H100 NVL,float32,26000,100,2453554,0.08477496213228788
dot,NVIDIA H100 NVL,float32,27000,100,224540,0.961962746033106
dot,NVIDIA H100 NVL,float32,28000,100,153990,1.454635094071706
dot,NVIDIA H100 NVL,float32,29000,100,9281,24.994963299421343
dot,NVIDIA H100 NVL,float32,30000,100,9361,25.638094790445965
dot,NVIDIA H100 NVL,float32,31000,100,10046,24.68553318263213
dot,NVIDIA H100 NVL,float32,32000,100,10156,25.20461520133663
dot,NVIDIA H100 NVL,float32,33000,100,10182,25.927420899269023
dot,NVIDIA H100 NVL,float32,34000,100,2020456,0.13462305453167656
dot,NVIDIA H100 NVL,float32,35000,100,2452718,0.11415905318536151
dot,NVIDIA H100 NVL,float32,36000,100,13043,22.080318692599796
dot,NVIDIA H100 NVL,float32,37000,100,9858,30.025217124923163
dot,NVIDIA H100 NVL,float32,38000,100,9917,30.651433710729112
dot,NVIDIA H100 NVL,float32,39000,100,10039,31.076997244904668
dot,NVIDIA H100 NVL,float32,40000,100,10082,31.738884199689156
dot,NVIDIA H100 NVL,float32,41000,100,11085,29.589321863261247
dot,NVIDIA H100 NVL,float32,42000,100,11139,30.162175554633933
dot,NVIDIA H100 NVL,float32,43000,100,11169,30.79680465246612
dot,NVIDIA H100 NVL,float32,44000,100,2477269,0.142091934539263
dot,NVIDIA H100 NVL,float32,45000,100,2429073,0.14820465803535088
dot,NVIDIA H100 NVL,float32,46000,100,156174,2.3563367722617157
dot,NVIDIA H100 NVL,float32,47000,100,10994,34.198979851707406
dot,NVIDIA H100 NVL,float32,48000,100,12041,31.89029737702304
dot,NVIDIA H100 NVL,float32,49000,100,12012,32.63215815941309
dot,NVIDIA H100 NVL,float32,50000,100,1568391,0.25503833490775935
dot,NVIDIA H100 NVL,float32,51000,100,2456384,0.16609778582125304
dot,NVIDIA H100 NVL,float32,52000,100,393176,1.058048939443281
dot,NVIDIA H100 NVL,float32,53000,100,11480,36.93064529334604
dot,NVIDIA H100 NVL,float32,54000,100,11502,37.55777115493623
dot,NVIDIA H100 NVL,float32,55000,100,11600,37.93077289122144
dot,NVIDIA H100 NVL,float32,56000,100,12822,34.93752188469214
dot,NVIDIA H100 NVL,float32,57000,100,12616,36.14260158567738
dot,NVIDIA H100 NVL,float32,58000,100,2478189,0.1872334923916823
dot,NVIDIA H100 NVL,float32,59000,100,2420621,0.19499126998884117
dot,NVIDIA H100 NVL,float32,60000,100,142539,3.367484537458109
dot,NVIDIA H100 NVL,float32,61000,100,12289,39.709372958079754
dot,NVIDIA H100 NVL,float32,62000,100,13402,37.00722013849355
dot,NVIDIA H100 NVL,float32,63000,100,13276,37.962412692099974
dot,NVIDIA H100 NVL,float32,64000,100,2476722,0.2067248322782285
dot,NVIDIA H100 NVL,float32,65000,100,1945796,0.2672427351064621
dot,NVIDIA H100 NVL,float32,66000,100,12602,41.896814810524035
dot,NVIDIA H100 NVL,float32,67000,100,12718,42.142042269411874
dot,NVIDIA H100 NVL,float32,68000,100,12797,42.50966430649468
dot,NVIDIA H100 NVL,float32,69000,100,14282,38.64842535672776
dot,NVIDIA H100 NVL,float32,70000,100,2475961,0.2261747808915655
dot,NVIDIA H100 NVL,float32,71000,100,2428097,0.23392804762037023
dot,NVIDIA H100 NVL,float32,72000,100,144064,3.9981996995241866
dot,NVIDIA H100 NVL,float32,73000,100,13652,42.77542171145634
dot,NVIDIA H100 NVL,float32,74000,100,15100,39.20423352743402
dot,NVIDIA H100 NVL,float32,75000,100,2474189,0.24250364938689806
dot,NVIDIA H100 NVL,float32,76000,100,1945074,0.31258448103292635
dot,NVIDIA H100 NVL,float32,77000,100,13579,45.36149280549051
dot,NVIDIA H100 NVL,float32,78000,100,13722,45.4734264664087
dot,NVIDIA H100 NVL,float32,79000,100,15546,40.65325666678031
dot,NVIDIA H100 NVL,float32,80000,100,1224454,0.522681822610136
dot,NVIDIA H100 NVL,float32,81000,100,2462930,0.2631011598095974
dot,NVIDIA H100 NVL,float32,82000,100,1143098,0.5738786483383707
dot,NVIDIA H100 NVL,float32,83000,100,23319,28.473572108249318
dot,NVIDIA H100 NVL,float32,84000,100,16396,40.98505631175966
dot,NVIDIA H100 NVL,float32,85000,100,16079,42.29034561163034
dot,NVIDIA H100 NVL,float32,86000,100,2473884,0.2781051340645211
dot,NVIDIA H100 NVL,float32,87000,100,1865586,0.37307302556059446
dot,NVIDIA H100 NVL,float32,88000,100,14647,48.063137485150946
dot,NVIDIA H100 NVL,float32,89000,100,14813,48.06585562286126
